"unique_trial","filename","tmin","tmax","label","label_error","RepNo","normtime","acttimenorm","Intensity","speaker","trial","condition","typicality","target_name","target_colour","competitor_name","competitor_colour","distractor1_name","distractor1_colour","distractor2_name","distractor2_colour","object_en","colour_en","typ_mean","typ_sd","typ_median","max_intensity"
"JH_6","JH",324.531498831658,327.804102331987,"NF","",6,0.762892578515703,326.941926134761,74.8356119538807,"JH",6,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Birne","gruen","Zucchini","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,74.8356119538807
"JH_62","JH",1236.36963487102,1239.11581614423,"NF","",62,0.381936387277455,1237.22991090099,72.9612539483539,"JH",62,"ANF",NA,"Walnuss","braun","Erbsen","gelb","Socken","gruen","Avokado","gruen","walnut","brown",97.4554455445545,11.250355329922,100,72.9612539483539
"JH_65","JH",1284.03349959207,1287.19635377782,"NF","",65,0.365193038607722,1284.96546282784,73.6738972593071,"JH",65,"AF",NA,"Kirsche","gelb","Kirsche","gruen","Waescheklammer","braun","Socken","braun","cherry","yellow",1.38613861386139,3.98489723086983,0,73.6738972593071
"JH_67","JH",1316.19241821265,1319.04676449012,"NF","",67,0.654150830166033,1317.94990527847,73.9655302109662,"JH",67,"ANF",NA,"Kartoffeln","orange","Bohnen","gruen","Zucchini","rot","Socken","rot","potatoes","orange",38.8514851485149,33.053709667332,31,73.9655302109662
"JH_69","JH",1347.02645226419,1350.08704659238,"NF","",69,0.388057611522304,1348.00603836643,72.1823946652698,"JH",69,"AF",NA,"Paprika","braun","Paprika","rot","Birne","orange","Zucchini","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,72.1823946652698
"JH_9","JH",373.840678665912,377.141799704004,"NF","",9,0.195239047809562,374.190007137436,74.5218050478342,"JH",9,"NF","atypical","Kirsche","gelb","Socken","gelb","Avokado","rot","Birne","orange","cherry","yellow",1.38613861386139,3.98489723086983,0,74.5218050478342
"JK_12","JK",536.952460725375,541.00972859811,"NF","",12,0.252310462092418,537.639087774852,76.2348654625723,"JK",12,"NF","medium","Tomate","gruen","Socken","gruen","Aubergine","rot","Bueroklammer","rot","tomato","green",25.990099009901,28.5105226362145,18,76.2348654625723
"JK_14","JK",576.128808906768,579.993367357646,"NF","",14,0.366093218643729,577.271400903247,73.0114962938875,"JK",14,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Zucchini","rot","Waescheklammer","gruen","potatoes","orange",38.8514851485149,33.053709667332,31,73.0114962938875
"JK_16","JK",615.109192243441,618.803509635547,"NF","",16,0.390938187637528,616.303434473016,72.2896540451727,"JK",16,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Sonnenbrille","orange","Zucchini","rot","peas","yellow",34.5742574257426,33.0633774846592,27,72.2896540451727
"JK_17","JK",634.407841069736,638.251227409244,"NF","",17,0.62624524904981,636.655134182435,75.0299929584215,"JK",17,"NF","typical","Walnuss","braun","Bueroklammer","braun","Waescheklammer","rot","Socken","rot","walnut","brown",97.4554455445545,11.250355329922,100,75.0299929584215
"JK_19","JK",674.994263149364,678.504512797723,"NF","",19,0.185337067413483,675.327101383675,72.32672475642,"JK",19,"NF","medium","Aprikose","rot","Waescheklammer","rot","Socken","orange","Sonnenbrille","gelb","apricot","red",33.1485148514851,32.654061351879,25,72.32672475642
"JK_2","JK",343.316992651034,346.873907361188,"NF","",2,0.628945789157832,345.407453826956,76.2314584442662,"JK",2,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Socken","gelb","Avokado","rot","carrots","green",3.99009900990099,13.9165333682674,0,76.2314584442662
"JK_21","JK",715.852310399276,719.758348905082,"NF","",21,0.388237647529506,717.103274121579,72.7757134192658,"JK",21,"NF","atypical","Paprika","braun","Waescheklammer","braun","Birne","gruen","Socken","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,72.7757134192658
"JK_25","JK",791.961182587432,795.770434298404,"NF","",25,0.609861972394479,794.11917435488,75.3060118550193,"JK",25,"NF","typical","Bohnen","gruen","Sonnenbrille","gruen","Zucchini","gelb","Waescheklammer","orange","beans","green",96.8118811881188,7.0650022948151,100,75.3060118550193
"JK_30","JK",887.824178283936,891.851200283285,"NF","",30,0.266173234646929,888.56771525241,73.8653777581663,"JK",30,"NF","medium","Banane","braun","Sonnenbrille","braun","Waescheklammer","gruen","Zucchini","gelb","banana","brown",27.6435643564356,28.3332257811975,22,73.8653777581663
"JK_31","JK",908.42792797991,911.932647141194,"NF","",31,0.176875375075015,908.727290868862,74.5425928070953,"JK",31,"NF","atypical","Trauben","orange","Socken","orange","Avokado","rot","Birne","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,74.5425928070953
"JK_33","JK",948.690131524125,952.485556550121,"NF","",33,0.232146429285857,949.247411373911,74.060501946117,"JK",33,"NF","typical","Erdbeere","rot","Socken","rot","Sonnenbrille","gelb","Aubergine","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,74.060501946117
"JK_35","JK",988.313766924756,992.162770355035,"NF","",35,0.372574514902981,989.479478305721,74.2405718498346,"JK",35,"NF","typical","Mandarine","orange","Waescheklammer","orange","Bueroklammer","rot","Aubergine","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,74.2405718498346
"JK_37","JK",1029.38132300008,1033.06613454627,"NF","",37,0.665133026605321,1031.69511044627,75.5000993796118,"JK",37,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Socken","gelb","Avokado","rot","carrots","green",3.99009900990099,13.9165333682674,0,75.5000993796118
"JK_39","JK",1068.31288085543,1072.21459852218,"NF","",39,0.221524304860972,1068.83971810789,74.9970465180352,"JK",39,"NF","typical","Zitrone","gelb","Socken","gelb","Bueroklammer","gruen","Sonnenbrille","orange","lemon","yellow",99.6039603960396,2.37940836310538,100,74.9970465180352
"JK_4","JK",383.121359995513,386.738334368534,"NF","",4,0.374194838967794,384.223310779692,73.962203223518,"JK",4,"NF","typical","Zitrone","gelb","Socken","gelb","Bueroklammer","gruen","Sonnenbrille","orange","lemon","yellow",99.6039603960396,2.37940836310538,100,73.962203223518
"JK_40","JK",1088.64884226751,1092.10335309206,"NF","",40,0.222604520904181,1089.11944076151,76.9815057689538,"JK",40,"NF","atypical","Gurke","rot","Bueroklammer","rot","Aubergine","gruen","Socken","orange","cucumber","red",0.831683168316832,3.4498385670367,0,76.9815057689538
"JK_43","JK",1148.85174537009,1152.60957909631,"NF","",43,0.38247649529906,1150.0311894822,73.4329851664801,"JK",43,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Waescheklammer","orange","Bueroklammer","gruen","cherry","yellow",1.38613861386139,3.98489723086983,0,73.4329851664801
"JK_47","JK",1226.77668508361,1230.23681299893,"NF","",47,0.376355271054211,1227.83915684797,74.3594187660997,"JK",47,"NF","medium","Tomate","gruen","Socken","gruen","Aubergine","rot","Bueroklammer","rot","tomato","green",25.990099009901,28.5105226362145,18,74.3594187660997
"JK_49","JK",1267.32862682085,1271.1091449521,"NF","",49,0.185337067413483,1267.68709163265,73.3847542858453,"JK",49,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Zucchini","rot","Waescheklammer","gruen","potatoes","orange",38.8514851485149,33.053709667332,31,73.3847542858453
"JK_5","JK",402.503072669187,405.925177200822,"NF","",5,0.409301860372074,403.679143000323,73.8750868738286,"JK",5,"NF","atypical","Gurke","rot","Bueroklammer","rot","Aubergine","gruen","Socken","orange","cucumber","red",0.831683168316832,3.4498385670367,0,73.8750868738286
"JK_51","JK",1307.38443249704,1310.94653221406,"NF","",51,0.3624924984997,1308.42334855774,73.5703177551064,"JK",51,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Sonnenbrille","orange","Zucchini","rot","peas","yellow",34.5742574257426,33.0633774846592,27,73.5703177551064
"JK_52","JK",1326.42582722637,1329.93607687473,"NF","",52,0.214142828565713,1326.87101591952,72.806096446864,"JK",52,"NF","typical","Walnuss","braun","Bueroklammer","braun","Waescheklammer","rot","Socken","rot","walnut","brown",97.4554455445545,11.250355329922,100,72.806096446864
"JK_54","JK",1364.64928593064,1368.16536871172,"NF","",54,0.216123224644929,1365.10295134248,75.6826097745585,"JK",54,"NF","medium","Aprikose","rot","Waescheklammer","rot","Socken","orange","Sonnenbrille","gelb","apricot","red",33.1485148514851,32.654061351879,25,75.6826097745585
"JK_56","JK",1404.9958065862,1408.58750405074,"NF","",56,0.207121424284857,1405.42330408398,74.9687637936839,"JK",56,"NF","atypical","Paprika","braun","Waescheklammer","braun","Birne","gruen","Socken","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,74.9687637936839
"JK_60","JK",1482.76767478969,1486.07570917027,"NF","",60,0.639747949589918,1484.75156898313,74.5823086930866,"JK",60,"NF","typical","Bohnen","gruen","Sonnenbrille","gruen","Zucchini","gelb","Waescheklammer","orange","beans","green",96.8118811881188,7.0650022948151,100,74.5823086930866
"JK_65","JK",1580.49350492342,1583.76913301101,"NF","",65,0.201540308061612,1580.86306968466,74.4502976986012,"JK",65,"NF","medium","Banane","braun","Sonnenbrille","braun","Waescheklammer","gruen","Zucchini","gelb","banana","brown",27.6435643564356,28.3332257811975,22,74.4502976986012
"JK_66","JK",1599.7202636477,1603.32708404885,"NF","",66,0.205501100220044,1600.1430675595,72.0767513199935,"JK",66,"NF","atypical","Trauben","orange","Socken","orange","Avokado","rot","Birne","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,72.0767513199935
"JK_68","JK",1636.73830319159,1640.2003754844,"NF","",68,0.205321064212843,1637.14344667855,72.8923553987248,"JK",68,"NF","typical","Erdbeere","rot","Socken","rot","Sonnenbrille","gelb","Aubergine","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,72.8923553987248
"JK_70","JK",1673.85382952493,1677.23207754007,"NF","",70,0.339087817563513,1674.75127168618,73.2417388642235,"JK",70,"NF","typical","Mandarine","orange","Waescheklammer","orange","Bueroklammer","rot","Aubergine","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,73.2417388642235
"JK_8","JK",460.54334209165,464.095071794938,"NF","",8,0.36753350670134,461.599127316512,73.6331954994928,"JK",8,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Waescheklammer","orange","Bueroklammer","gruen","cherry","yellow",1.38613861386139,3.98489723086983,0,73.6331954994928
"JN_10","JN",399.785613853747,402.995133103872,"NF","",10,0.657211442288458,401.772703687541,72.4835444403064,"JN",10,"NF","medium","Aprikose","rot","Waescheklammer","rot","Zucchini","gruen","Bueroklammer","braun","apricot","red",33.1485148514851,32.654061351879,25,72.4835444403064
"JN_13","JN",449.630816931614,453.021235310178,"NF","",13,0.347909581916383,450.564724934671,72.9197247902694,"JN",13,"NF","typical","Walnuss","braun","Waescheklammer","braun","Avokado","gruen","Aubergine","rot","walnut","brown",97.4554455445545,11.250355329922,100,72.9197247902694
"JN_15","JN",482.317238040044,485.705063915176,"NF","",15,0.214682936587317,482.748933395607,73.1101929048635,"JN",15,"NF","atypical","Trauben","orange","Waescheklammer","orange","Socken","rot","Bueroklammer","rot","grapes","orange",5.87128712871287,14.3740483972586,0,73.1101929048635
"JN_17","JN",516.050860624002,519.11001467501,"NF","",17,0.39003800760152,517.036717230558,74.2046762027219,"JN",17,"NF","atypical","Gurke","rot","Bueroklammer","rot","Avokado","gelb","Sonnenbrille","gelb","cucumber","red",0.831683168316832,3.4498385670367,0,74.2046762027219
"JN_19","JN",549.34267455894,552.58820080119,"NF","",19,0.239167833566713,549.844533287737,71.923969227918,"JN",19,"NF","medium","Banane","braun","Bueroklammer","braun","Sonnenbrille","gelb","Sonnenbrille","gruen","banana","brown",27.6435643564356,28.3332257811975,22,71.923969227918
"JN_2","JN",268.974277139441,272.357206063644,"NF","",2,0.63380676135227,270.980755287123,72.7017363712879,"JN",2,"NF","medium","Erbsen","gelb","Socken","gelb","Sonnenbrille","gruen","Aubergine","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,72.7017363712879
"JN_21","JN",582.73361431538,585.861901791269,"NF","",21,0.221704340868174,583.156643387935,72.1018770936473,"JN",21,"NF","atypical","Paprika","braun","Sonnenbrille","braun","Aubergine","gruen","Socken","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,72.1018770936473
"JN_22","JN",599.584127446057,603.141042156211,"NF","",22,0.384636927385477,600.709048861691,73.1544808240623,"JN",22,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","braun","Zucchini","gruen","mandarine","orange",98.7029702970297,4.73190142428061,100,73.1544808240623
"JN_24","JN",633.787098687219,636.877074723486,"NF","",24,0.617783556711342,635.564808445232,71.4858747838136,"JN",24,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Socken","gruen","Socken","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,71.4858747838136
"JN_26","JN",667.524350838288,670.97180429238,"NF","",26,0.37995599119824,668.596723337011,73.1048316970095,"JN",26,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Birne","rot","Waescheklammer","rot","potatoes","orange",38.8514851485149,33.053709667332,31,73.1048316970095
"JN_27","JN",683.892093641092,686.944910461485,"NF","",27,0.211082216443289,684.268886595319,71.9713798301082,"JN",27,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Bueroklammer","orange","Birne","gruen","lemon","yellow",99.6039603960396,2.37940836310538,100,71.9713798301082
"JN_32","JN",766.830029422251,770.194522766485,"NF","",32,0.339267853570714,767.724490645393,72.5605150935243,"JN",32,"NF","typical","Bohnen","gruen","Socken","gruen","Bueroklammer","rot","Avokado","gelb","beans","green",96.8118811881188,7.0650022948151,100,72.5605150935243
"JN_34","JN",800.294711498565,803.31757050151,"NF","",34,0.204240848169634,800.644828594526,71.7468283597267,"JN",34,"NF","medium","Tomate","gruen","Bueroklammer","gruen","Waescheklammer","rot","Birne","rot","tomato","green",25.990099009901,28.5105226362145,18,71.7468283597267
"JN_37","JN",849.405051021608,852.54846143419,"NF","",37,0.189297859571914,849.716939712274,71.850997301627,"JN",37,"NF","medium","Erbsen","gelb","Socken","gelb","Sonnenbrille","gruen","Aubergine","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,71.850997301627
"JN_39","JN",883.565568776382,886.626163107074,"NF","",39,0.231426285257051,884.012504935895,72.6108807025461,"JN",39,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Waescheklammer","orange","Bueroklammer","orange","carrots","green",3.99009900990099,13.9165333682674,0,72.6108807025461
"JN_4","JN",302.314415313449,305.377890203511,"NF","",4,0.375635127025405,303.252638969517,73.406866084784,"JN",4,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Waescheklammer","orange","Bueroklammer","orange","carrots","green",3.99009900990099,13.9165333682674,0,73.406866084784
"JN_40","JN",899.563839549527,902.53297612022,"NF","",40,0.413082616523305,900.596711823268,70.7311127941543,"JN",40,"NF","typical","Erdbeere","rot","Socken","rot","Birne","gruen","Waescheklammer","orange","strawberry","red",99.3564356435644,2.71508437591115,100,70.7311127941543
"JN_45","JN",982.003188949822,984.882596096137,"NF","",45,0.193078615723145,982.300979206802,72.3414770564249,"JN",45,"NF","medium","Aprikose","rot","Waescheklammer","rot","Zucchini","gruen","Bueroklammer","braun","apricot","red",33.1485148514851,32.654061351879,25,72.3414770564249
"JN_48","JN",1032.42523651901,1035.57944902923,"NF","",48,0.28129625925185,1033.06062199566,72.0102783324025,"JN",48,"NF","typical","Walnuss","braun","Waescheklammer","braun","Avokado","gruen","Aubergine","rot","walnut","brown",97.4554455445545,11.250355329922,100,72.0102783324025
"JN_5","JN",318.535964016947,321.52425630745,"NF","",5,0.221884376875375,318.940659732224,72.0155330915038,"JN",5,"NF","typical","Erdbeere","rot","Socken","rot","Birne","gruen","Waescheklammer","orange","strawberry","red",99.3564356435644,2.71508437591115,100,72.0155330915038
"JN_50","JN",1066.15856533575,1069.83559937164,"NF","hesitation break",50,0.18371674334867,1066.5005979076,71.0775440438086,"JN",50,"NF","atypical","Trauben","orange","Waescheklammer","orange","Socken","rot","Bueroklammer","rot","grapes","orange",5.87128712871287,14.3740483972586,0,71.0775440438086
"JN_52","JN",1100.84406395142,1103.74262681755,"NF","",52,0.217023404680936,1101.22095250173,73.4405705861018,"JN",52,"NF","atypical","Gurke","rot","Bueroklammer","rot","Avokado","gelb","Sonnenbrille","gelb","cucumber","red",0.831683168316832,3.4498385670367,0,73.4405705861018
"JN_54","JN",1132.99268174287,1135.82023882052,"NF","",54,0.198119623924785,1133.3009471174,73.0181054922035,"JN",54,"NF","medium","Banane","braun","Bueroklammer","braun","Sonnenbrille","gelb","Sonnenbrille","gruen","banana","brown",27.6435643564356,28.3332257811975,22,73.0181054922035
"JN_56","JN",1166.85323912456,1170.03179236146,"NF","",56,0.219903980796159,1167.27670710931,72.5381450826304,"JN",56,"NF","atypical","Paprika","braun","Sonnenbrille","braun","Aubergine","gruen","Socken","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,72.5381450826304
"JN_57","JN",1183.82410776814,1186.91437186035,"NF","",57,0.255191038207642,1184.35697587126,72.5859943257868,"JN",57,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","braun","Zucchini","gruen","mandarine","orange",98.7029702970297,4.73190142428061,100,72.5859943257868
"JN_59","JN",1217.74202843615,1220.55417452117,"NF","",59,0.603920784156831,1219.3165827254,72.3661167208891,"JN",59,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Socken","gruen","Socken","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,72.3661167208891
"JN_61","JN",1251.11453261262,1254.20393253701,"NF","",61,0.198479695939188,1251.45258057394,71.968053860855,"JN",61,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Birne","rot","Waescheklammer","rot","potatoes","orange",38.8514851485149,33.053709667332,31,71.968053860855
"JN_62","JN",1268.00465914591,1270.97955683534,"NF","",62,0.731746349269854,1270.09285998452,72.4138223022787,"JN",62,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Bueroklammer","orange","Birne","gruen","lemon","yellow",99.6039603960396,2.37940836310538,100,72.4138223022787
"JN_67","JN",1348.93918643261,1351.70092272317,"NF","",67,0.191818363672735,1349.22093988494,71.9405991265379,"JN",67,"NF","typical","Bohnen","gruen","Socken","gruen","Bueroklammer","rot","Avokado","gelb","beans","green",96.8118811881188,7.0650022948151,100,71.9405991265379
"JN_69","JN",1382.34162327609,1385.22887048256,"NF","",69,0.256811362272454,1382.84468235127,71.2974932975809,"JN",69,"NF","medium","Tomate","gruen","Bueroklammer","gruen","Waescheklammer","rot","Birne","rot","tomato","green",25.990099009901,28.5105226362145,18,71.2974932975809
"JR_10","JR",479.869314927134,484.434713472748,"NF","",10,0.442788557711542,481.608166463611,69.5834916994764,"JR",10,"NF","typical","Mandarine","orange","Bueroklammer","orange","Avokado","gelb","Socken","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,69.5834916994764
"JR_12","JR",518.20347348127,521.798411575109,"NF","",12,0.223324664932987,518.696078521134,69.316437550933,"JR",12,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Avokado","gruen","Bueroklammer","braun","cherry","yellow",1.38613861386139,3.98489723086983,0,69.316437550933
"JR_15","JR",574.673387465694,578.071727382527,"NF","",15,0.601760352070414,576.568001058055,69.5296614525625,"JR",15,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Bueroklammer","rot","Zucchini","rot","carrots","green",3.99009900990099,13.9165333682674,0,69.5296614525625
"JR_2","JR",325.640948915677,329.458410220853,"NF","",2,0.231786357271454,326.199937048381,70.4014361143006,"JR",2,"NF","atypical","Paprika","braun","Bueroklammer","braun","Socken","gruen","Sonnenbrille","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,70.4014361143006
"JR_20","JR",667.723403535938,671.228468177431,"NF","",20,0.201900380076015,668.120256223893,68.8023596690447,"JR",20,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Aubergine","rot","Aubergine","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,68.8023596690447
"JR_23","JR",727.272537772239,730.672173940788,"NF","",23,0.193078615723145,727.624130470607,69.0737743111861,"JR",23,"NF","atypical","Gurke","rot","Bueroklammer","rot","Socken","gelb","Avokado","gruen","cucumber","red",0.831683168316832,3.4498385670367,0,69.0737743111861
"JR_25","JR",766.592590927402,770.636896282972,"NF","",25,0.224584916983397,767.152434757379,68.2619841669461,"JR",25,"NF","typical","Erdbeere","rot","Waescheklammer","rot","Aubergine","gelb","Socken","gelb","strawberry","red",99.3564356435644,2.71508437591115,100,68.2619841669461
"JR_28","JR",824.336219262684,828.670885002756,"NF","",28,0.644788957791558,826.960083741471,69.1948630780206,"JR",28,"NF","atypical","Trauben","orange","Waescheklammer","orange","Birne","gruen","Socken","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,69.1948630780206
"JR_3","JR",344.55616657768,348.553806871454,"NF","",3,0.394538907781556,345.864456139716,68.9152924737454,"JR",3,"NF","medium","Kartoffeln","orange","Socken","orange","Waescheklammer","rot","Birne","gruen","potatoes","orange",38.8514851485149,33.053709667332,31,68.9152924737454
"JR_30","JR",863.210690173747,866.985375172278,"NF","",30,0.400840168033607,864.472442250672,68.8857049854659,"JR",30,"NF","medium","Tomate","gruen","Socken","gruen","Sonnenbrille","gelb","Bueroklammer","rot","tomato","green",25.990099009901,28.5105226362145,18,68.8857049854659
"JR_33","JR",920.820276384095,924.320156018723,"NF","",33,0.388957791558312,921.943962484031,67.7511078665102,"JR",33,"NF","medium","Aprikose","rot","Socken","rot","Aubergine","gruen","Bueroklammer","orange","apricot","red",33.1485148514851,32.654061351879,25,67.7511078665102
"JR_35","JR",958.888145159068,962.216919567113,"NF","",35,0.208201640328066,959.288343882659,68.1225414072392,"JR",35,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Bueroklammer","orange","Aubergine","rot","walnut","brown",97.4554455445545,11.250355329922,100,68.1225414072392
"JR_37","JR",997.741660000713,1001.44893990999,"NF","",37,0.450170034006801,999.184080369494,67.4206407310186,"JR",37,"NF","atypical","Paprika","braun","Bueroklammer","braun","Socken","gruen","Sonnenbrille","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,67.4206407310186
"JR_38","JR",1016.98645202715,1020.63324018965,"NF","",38,0.628585717143429,1019.12827440065,68.0253772182902,"JR",38,"NF","medium","Kartoffeln","orange","Socken","orange","Waescheklammer","rot","Birne","gruen","potatoes","orange",38.8514851485149,33.053709667332,31,68.0253772182902
"JR_40","JR",1055.93569938825,1059.44270840732,"NF","",40,0.744708941788358,1058.44792169217,68.5529002688559,"JR",40,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Zucchini","rot","Waescheklammer","rot","beans","green",96.8118811881188,7.0650022948151,100,68.5529002688559
"JR_42","JR",1093.12605047885,1096.92147550484,"NF","",42,0.407861572314463,1094.42434549674,68.3473096736467,"JR",42,"NF","typical","Zitrone","gelb","Socken","gelb","Sonnenbrille","orange","Sonnenbrille","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,68.3473096736467
"JR_43","JR",1111.83874166051,1115.28936372991,"NF","",43,0.382116423284657,1112.92038294532,68.3572379252468,"JR",43,"NF","medium","Banane","braun","Waescheklammer","braun","Socken","rot","Avokado","gelb","banana","brown",27.6435643564356,28.3332257811975,22,68.3572379252468
"JR_45","JR",1150.11815523055,1153.73556168747,"NF","",45,0.787197439487898,1152.88023573587,67.4612764232189,"JR",45,"NF","typical","Mandarine","orange","Bueroklammer","orange","Avokado","gelb","Socken","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,67.4612764232189
"JR_47","JR",1188.42957588233,1192.05303151393,"NF","",47,0.682956591318264,1190.77659515321,67.6758404748412,"JR",47,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Avokado","gruen","Bueroklammer","braun","cherry","yellow",1.38613861386139,3.98489723086983,0,67.6758404748412
"JR_5","JR",383.67023658126,387.341221442469,"NF","",5,0.392738547709542,384.864279666743,69.2016783466122,"JR",5,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Zucchini","rot","Waescheklammer","rot","beans","green",96.8118811881188,7.0650022948151,100,69.2016783466122
"JR_50","JR",1246.35194871568,1250.07672802313,"NF","",50,0.208381676335267,1246.80050185493,67.6661924380601,"JR",50,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Bueroklammer","rot","Zucchini","rot","carrots","green",3.99009900990099,13.9165333682674,0,67.6661924380601
"JR_55","JR",1343.85827423294,1347.38019014675,"NF","",55,0.236467293458692,1344.39230349133,67.4582773942784,"JR",55,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Aubergine","rot","Aubergine","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,67.4582773942784
"JR_58","JR",1401.98648395084,1405.23229824637,"NF","",58,0.2125225045009,1402.39229189937,69.0790365100623,"JR",58,"NF","atypical","Gurke","rot","Bueroklammer","rot","Socken","gelb","Avokado","gruen","cucumber","red",0.831683168316832,3.4498385670367,0,69.0790365100623
"JR_60","JR",1439.991472341,1443.42135438013,"NF","",60,0.18623724744949,1440.32012077003,69.0724680995426,"JR",60,"NF","typical","Erdbeere","rot","Waescheklammer","rot","Aubergine","gelb","Socken","gelb","strawberry","red",99.3564356435644,2.71508437591115,100,69.0724680995426
"JR_63","JR",1497.79353730688,1501.48245362611,"NF","",63,0.640288057611522,1500.00806778777,68.2169501606692,"JR",63,"NF","atypical","Trauben","orange","Waescheklammer","orange","Birne","gruen","Socken","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,68.2169501606692
"JR_65","JR",1537.15960714121,1540.65300549447,"NF","",65,0.629845969193839,1539.21623273706,68.6657920269471,"JR",65,"NF","medium","Tomate","gruen","Socken","gruen","Sonnenbrille","gelb","Bueroklammer","rot","tomato","green",25.990099009901,28.5105226362145,18,68.6657920269471
"JR_68","JR",1594.46221567402,1598.13060800787,"NF","",68,0.597079415883177,1596.48830713907,67.3522738881784,"JR",68,"NF","medium","Aprikose","rot","Socken","rot","Aubergine","gruen","Bueroklammer","orange","apricot","red",33.1485148514851,32.654061351879,25,67.3522738881784
"JR_7","JR",421.305231507522,425.48434704161,"NF","hesitation break",7,0.211802360472094,421.824381486851,68.9481296521682,"JR",7,"NF","typical","Zitrone","gelb","Socken","gelb","Sonnenbrille","orange","Sonnenbrille","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,68.9481296521682
"JR_70","JR",1633.6224579644,1636.93222065901,"NF","",70,0.394178835767153,1634.70430478236,67.1130203591868,"JR",70,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Bueroklammer","orange","Aubergine","rot","walnut","brown",97.4554455445545,11.250355329922,100,67.1130203591868
"JR_8","JR",440.836165485229,444.367155161053,"NF","",8,0.619043808761752,442.872541407494,68.7805663824675,"JR",8,"NF","medium","Banane","braun","Waescheklammer","braun","Socken","rot","Avokado","gelb","banana","brown",27.6435643564356,28.3332257811975,22,68.7805663824675
"JW_2_11","JW_2",465.155697943044,469.454569842894,"NF","",11,0.390398079615923,466.542791436634,70.6483110071688,"JW_2",11,"NF","atypical","Paprika","braun","Waescheklammer","braun","Sonnenbrille","gruen","Avokado","rot","pepper","brown",7.77227722772277,16.4407306334718,0,70.6483110071688
"JW_2_12","JW_2",484.620027368883,489.048364569055,"NF","",12,0.38499699939988,486.022319384861,71.3901218561806,"JW_2",12,"NF","typical","Erdbeere","rot","Socken","rot","Zucchini","gruen","Bueroklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,71.3901218561806
"JW_2_16","JW_2",565.326219447932,569.962013093199,"NF","",16,0.376535307061412,566.750620135896,69.8978993459178,"JW_2",16,"NF","typical","Zitrone","gelb","Socken","gelb","Avokado","rot","Sonnenbrille","gruen","lemon","yellow",99.6039603960396,2.37940836310539,100,69.8978993459178
